cc_number|cc_expiry|cc_provider|cc_ccv|cc_card_type|client_id|token
30581163362497|01/24|JCB 15 digit|631|Gold|0209e810-cc0b-455b-b1b4-576ca5a39549|fa73cd6c62f7e3bc3028a8e415373f3af8ecd6bd73419529bdba4bc4a23890fa
3596351136514255|06/16|Mastercard|685|Gold|3e6e4bc6-d5e7-4730-9955-05add862c9e0|dcc0f6d16c244dcff68c5b3e4da22103d50a0862d5ac18a7ee99c0cb84a7727b
4801094488682317|10/14|VISA 13 digit|190|Gold|53537f30-4fbe-4a80-9263-79be19741e56|f340b53db6e9392d9bc8443f29ebd4ca81e296eccdc121a1d708dba0e7e570e0
4450197317884841937|04/13|Diners Club / Carte Blanche|963|Gold|e28befa8-d371-4f32-901b-956431756840|f49264b79975a51c3dd51bb6df1f42bc84ce4b331e357e1c46887fb727370945
30175952298812|05/17|Maestro|464|Classic|bb0da6b9-9bc7-482b-b133-fb9acede0c90|7469fcae7bd8609fb3dfa2f2f9eed7854f6424527b1eb30450450b9e520d814e
340438271517279|02/16|VISA 19 digit|581|Gold|35c0f32c-76ef-4c15-a7dc-a3fa9c5bdcc2|fd5b86fc36acffd98896dcb8967b1bb813896f8162f8fcc094d0909885764825
6011835582382522|06/23|VISA 19 digit|885|Classic|72a605e1-a9f6-4440-b899-70b5f3312d8c|ba7c37750a38352734c81b8254c9e3ae01f7ab77654611a277fa94940ca61f6d
3505143739816579|04/26|JCB 16 digit|254|Platinum|4e4173f6-adf8-4d48-8c58-33b4938b115e|8c21fe25d0fa3745c2dbfd56ea79a75f21d0dcc73e78b20d197236f8f7666389
4713083714604|04/16|VISA 19 digit|574|Classic|a9ca7442-b228-4d0d-b78d-13ec83faefad|a2dee018fbe61400b561e322d9ad59339c0806e9bb0edd6fcc9ed2ecf2f2e757
30385858492597|10/29|Discover|730|Gold|80cf4415-f4a7-4ccd-be55-f79d04f08602|0fab3cf79a633840cb0a8143d00e49e9a8d142b957fdbf51a4932874bf6dfb35
4645656865477204953|11/18|VISA 13 digit|983|Platinum|bc11e482-04e6-4e1a-843e-3bfc34d8a4b9|8f005966219d133bcaa38c7e92df343928b919d9ec4a19e9259dd82c19e4d5ac
4210185206336421236|05/18|Mastercard|517|Gold|015e8a6c-bb9d-4f9b-8fb6-1d3ee9065f40|11e3c4d74d39ec7c245beef29f0623dad0d8ae708992ab2ca278dc5aee8161fe
3503646548727003|05/26|Maestro|281|Platinum|6a58e411-702b-4f29-a744-b20851c5350f|dee2273f99cae399d750b8177e6c2b633fa204081324edd28e737fb932390dac
502000488598|05/14|Discover|379|Platinum|7741d80b-4851-432b-84fc-596f574cd0f7|faee1b7470997f8e234f48413c7bf1b7634c0d7229167a507fb7ef0651662cf1
3581123099778004|03/22|JCB 16 digit|941|Classic|4b22d0d6-ec6c-4e2d-97b8-f4fea6a81b27|31e55a2684c3b211ab1b301ac713a78974af9bfe6de2f3c01c21a1923c2c3ea1
4424107594531553|02/31|Discover|9110|Gold|8baa13a9-42e5-4c34-9b4e-dc409c0de662|686b34b3126960193d155066037058403a2c4722244cff924909fb2b2ed0083e
501832563396|08/23|American Express|143|Classic|d1de63a8-6b5a-48b0-bf52-27b1f76ee99f|2994e1d8b7acfe23de6f6c96d43cf99f1e97ceacb83199c6172b86b0fd9590c2
4019031389600|12/25|VISA 16 digit|752|Gold|91582d35-3394-4c82-bad9-39a4e21fe97e|0e315abecdac7fa34f043adcca185790fad0d61943ac7cbf8ada0ead73659c5f
373506976063359|07/29|JCB 16 digit|899|Classic|93643285-d0ac-4a19-ba27-6ccbddb4a06b|95518213a23958fc6f0cd7c6ac33014a3cb07d7ed1c711de9af094bd00d06b02
30496302696467|01/19|VISA 16 digit|500|Classic|d82d7bfd-5a0d-4e7b-9669-01ad29ae2a1f|33214878a2ac6dc076d0a8a352d1296a6c133a066aefba130de4ba6fe80a10a5
4537863507159924|11/32|Diners Club / Carte Blanche|542|Classic|6bf071b9-7f0a-44d0-86db-ea9e494c1ce4|ae8d9ddea2bd713948efae3fcee44874fd971c85161afaea79b532dc91567350
371914283553967|04/27|Maestro|829|Platinum|4d0d0388-51cb-4ea1-b22f-3267781bd062|0ad1892f99c8085bccdc962aafd778ff7f606d8a9f7c4e9f2020a00fa76284cc
370845982221004|11/17|Discover|815|Classic|02148593-8365-4a94-868b-ac213813b13b|00aa05ad01ec44df21e5292ff1eede25cb04856a8a6e7d21600ab16f11051c7d
3567331607432307|07/21|Mastercard|994|Gold|95dcf8b9-7558-4e3c-8d8d-9473253c6bc1|9f8a61024d34153445b3a83113a76c8938e7b8a9c0e8e7ed080ef07b3042a9d1
30116848604789|08/14|American Express|403|Gold|9adaf5bc-192a-4a8a-989e-42e2d7f9fde1|aa72e9f4279e149a76823cac1dbd9d3f62f200c5a216b323163fa16a81bce7d6
4802844596820285|11/18|Diners Club / Carte Blanche|124|Gold|4dde4a4a-5132-411e-af7c-578d23abc3ec|99a363d77cd0ca17fda28303fa5f0af6b09e2b0baf4471ceea6a657114725169
4507343476503|10/22|Diners Club / Carte Blanche|312|Gold|6bcc9148-2769-43a3-b3ce-66ae0d0cd3a7|6ec85976dae3ed3349ffdfc697c4cab3214fb9b4ded41b30ccdf4486a994a4aa
344722214677506|03/24|Discover|868|Gold|d9d801ea-8aad-4a71-8985-8d3130f930d6|e871acaf8ad408a8c8521c2dd35d1896165eabff79f72e97d0ba83623d5cd353
6549593459380324|04/32|VISA 19 digit|7412|Classic|48542321-5090-40ed-b46e-cd2fa9de9434|2e3ce828d685f3d60dcc7746e74737b7af8b1240a436fa6ca9b7e7b364f8f8c1
676272009116|08/17|VISA 13 digit|911|Classic|d869414e-b5a7-40fb-a191-a912c68b23c1|b8a738e3f75a9d4c6b96e81867ae665a686ae30ac6e4388ef1148d27e35ff8ea
3553414497312064|08/14|VISA 13 digit|8973|Gold|18c60ee7-7680-4092-a2cd-a26b12341d58|abfbe3bd13b48eb86c0a921e9f8fa0b117e18bfb5c247765bb27c9de6bf95808
3513389222815855|11/27|American Express|519|Platinum|6856eb7f-171e-469a-887a-cefb17be1baa|c3fd51c23c35202fe7d08eda9c9a45230a28f2c15e097085f861b207d3b779ed
6505122154281785|04/14|JCB 15 digit|288|Classic|2b1ef016-e12b-4a2a-9d28-0923e6797fad|71d509ef00366f3bde0d649a1a7e66848f62559035953b11136fe27162b26ae8
570074457211|04/29|VISA 16 digit|148|Classic|d7d83f6f-e485-4491-a5bb-b2ccabf9758d|fdb047c40459691e64f3d9631e532378855be51561835017b2961721ca5e37b8
6011673870227418|10/27|Maestro|389|Platinum|3ba77312-c888-435c-ab8e-b6845a1bb325|04d97a23f9c00c7cacae6c7546eece98deeed70189af46b389ca404effe1a2a3
3507745312504642|05/25|VISA 16 digit|976|Classic|5251989e-2f8e-4aa6-a016-e384e4d250fd|436700816ca96d8b5554ee17f5d10ad2c263303b9c1640992af381566409cda3
4957331635777679|06/25|VISA 19 digit|222|Classic|15169163-521d-4cfc-a1a1-6514670baac9|f0c99d4ce83c9ad2c6030508b6db5c7213475ebd861bbd6c00d4945bb9e19b5b
374916163419695|02/15|VISA 19 digit|389|Gold|032ae7fa-aa2d-4b3b-92e5-46d9f6f63052|1f964ddbaf0391b2910af8e59558c970f33ad2b239489bf323b7d31b503b0b40
3552591332032360|12/29|VISA 19 digit|082|Classic|1553e60a-d612-4e1e-95a9-e58990b5461a|7b0fa9478906d95edca7d69fff88c89a568d4210f1ab0e768c9445fa551cfe02
3580578697165410|03/23|Discover|664|Platinum|2c08057a-fa14-4374-9329-308ab8ae3386|207fa41311002410b138a8c1096113fb3dde6a2d30909861ad2776df23113903
30174639149175|01/26|Maestro|903|Classic|66d3882c-6d12-4065-9b6d-da8706e36163|0bc1a2928b0cec8ebe19c96f66ef9177b079ce79950d6ba4fd8ff86a3bd49377
6011118746791684|08/28|VISA 16 digit|621|Classic|12b549eb-81fb-4288-b72f-cdaae30ad1ce|59da4fef5fd037bde5e0cc9c5afcb71ec541a8928e8b7d2f2a81fb920311eb86
3550270255931518|08/27|Maestro|151|Classic|58b12f87-9bc4-46f5-966b-56fe7b984e49|3e2f7cac57e547d2037c537c73f1403ee285faeb6a262d62c456bce80ca371e7
3542141923828611|03/31|JCB 16 digit|433|Classic|0b1cdbb5-2f41-42d9-965a-420338e5dfad|8ca38ed9f665ec879956f89b5b2662133c79cf9d3e8ea98a69cdb3e68c0a766c
4186066564242740|11/23|Mastercard|2864|Gold|6848dd8f-77e9-45ed-ad3c-b7c87fbe4039|1d8d3f330bb15a11b9277bd68858b7c9cc1e96084730a4e6dbfeebf0bcd0a200
4864174218531862566|05/31|VISA 13 digit|6944|Classic|3e1c1004-2bb9-4b80-946f-e51f73ed0b35|d6f5072f8c43eed7595a60d7bdcb1de64a7af3cd21502fe490cc0eaece5fe1dc
3563203674726040|06/22|VISA 16 digit|141|Gold|6e693147-5e8c-47aa-b4eb-0edd04313547|db6b032af260ebe74bd675ad8edaa5d8cfe7897424e3b0e3877f97ae3862dadb
4663541920779405501|05/28|VISA 16 digit|245|Platinum|b422609c-60fd-49cd-82d4-dfb7890f073d|e5c006602e9201dc2da74608b37ea8eaa6bc412ffb200bade13abe27e30af3bc
4191650773254266|01/18|VISA 19 digit|981|Platinum|f3c357c0-7c63-4b82-a425-08e128fa2880|6d6c74641cad4dbea6c01948b2020af75dda128013bfbd6f600d51197cd0ec2d
5436613004504661|09/25|Maestro|211|Gold|a3dde871-0868-4fe2-8d49-d72db585f8fd|a1675735c742296d32acf308b8fb9fdaee2d56ee7ae4e813fed724ddf79247b4
3588825589985120|11/22|VISA 19 digit|800|Platinum|cb30f452-82cd-46b3-ba23-46b2237129dd|5017a5335a51e63c39c38db82efc9792da5b70efa90a9aa891b141215548f455
4046928359073|01/28|American Express|312|Gold|0f54d18f-09eb-453e-a425-628ec0dd8581|31839e90424bee01f53b01bbf3a9f72cea91db1d98748da6427825901fe6daed
4780949153624|02/17|VISA 16 digit|411|Platinum|33157774-5063-44e7-b036-524128a0a036|793df8977a0a994b35be357e5af215ba800978b7e8490e44b1801f8ea010bd07
213112026513123|03/23|VISA 16 digit|149|Classic|1dcf03cf-fb3c-4c7f-9578-5b3474e5f7e7|a959f9b3c038dcb98b32c6deaaf746bbc61e4cde7b7a1b5f9707bd720db79099
6011943646524434|10/32|JCB 16 digit|940|Gold|9a118ee4-135e-4fda-b281-c67d7dd720f9|1459d4d8cab5aabc285768de50993a3efe377e1ffec6f8aeb40e55fb50da2b01
3503069129335775|10/16|VISA 16 digit|632|Classic|2d186549-713a-4d1c-95a9-9eb11c519173|c7d8af8c784d840393da1e1c03a3ef72f6d63a7a90675ac760de07c51c0e9313
30292628861111|10/29|Maestro|302|Classic|dce8724c-4c64-4618-a68f-05cc255319dd|86c857ad171b2b86d319c074b90e6925ba9d51609d510f71dbf538dcddf6d9b6
6011621258365102|12/24|VISA 16 digit|308|Platinum|bd5ec938-9b94-4bd1-9c70-7079e0eb8217|433ca9cbb7ea42c2512819a0f730ec1a1badc7a87a8dcb3ef220defb4d1b5807
6011617846390990|07/28|Maestro|015|Gold|940f369a-9b78-4603-ad05-4fc3b4ff47d5|cd5815f71d946bef51925d45d98d5ec91e07746444d6c0e7b4e1dfc1136565ac
4997645946858213|12/14|Maestro|806|Platinum|b2548197-76e0-40e6-87cd-06580b954f4d|6a373debbde0b1b3d18d496e0111663ed111d79f3d3ac22a6324e5dd49f14aef
180049187748008|11/14|JCB 16 digit|173|Platinum|187636c7-03e0-4886-938f-87e01ed4860f|9ee93c92fcbf9ec8b785f05f12985a05d5e7fd67b7e77add3fe53da42c969ade
345474154210430|11/19|VISA 16 digit|769|Gold|34363c74-10e2-4699-96d5-03f0024b9bb1|c98224d611b2244cf2ed41171fa7419da97a72aa74c209da156421b0e1214e41
3583863553303991|11/29|Discover|389|Junior|e09f827f-19f6-4690-a711-5caeb2235ab6|89eb1e489cd8ccc4033b023a3d60aa2cc661ec188c61717456394ee2f8b37605
4542284334862093116|08/14|Mastercard|184|Platinum|5f443601-9552-433f-9091-c59b0dba8663|e2155bb2f390bd6005ac0aaccc394776959442f8ee7fabf61b97e278ca54093e
6011655070885962|04/27|Discover|156|Platinum|0d68b82b-7f60-4144-b4ad-5d9a35cca941|7b9f2479991715631dd268165fd4e7a9abdad1673fb32e1e79e39bacd07b8a2e
2247625786995814|07/22|Mastercard|612|Platinum|62591839-0d66-4c36-8809-a87290892c7a|45a99d1b34567a84914ee795335c27214767095501c14370341e4eabe3b6389b
6508461839074141|09/21|VISA 16 digit|265|Gold|03a4a66f-6e77-400a-9310-1e3e01c35027|349b3fda17c976d71a1414fc850b1c58a4aa182084dd7808ece8baf0126a1210
3546689486193027|02/20|Mastercard|349|Classic|32d12da6-d74a-4792-8098-ce91aa557a39|9febf90e035d20b851414671107d84e32abed12a2f222dfa2347379d6e02c694
3594816332455901|07/16|Mastercard|547|Gold|64f4080b-f93b-42df-88bf-dcc0b540fb10|3fd3cd946bc1e366b3bd5aa441bf8682833e64331a88eb63e8f423fe591b8614
4457728227688056041|06/17|JCB 15 digit|529|Gold|61def5fd-8e11-4253-b2d0-46a25f9dc61d|0ddc19781c2e0d7157981567428dd8e808f50158db63706f78ac9f705aa595ef
639087427626|12/22|Discover|462|Platinum|9dc5aee8-34b6-4c0e-9569-574a9a2c12d9|d6494ecdc903ee34f73d46ee76f6a9a25a335ba98bdaa7b571e061a5d7caa834
3500055951424574|07/17|VISA 19 digit|4207|Gold|a013b1bb-5f86-493f-a45a-85e99a1c69fd|c39a2091406dfb1d1ef02a38b00470097d343ab27d317cb7edc928ba6788e86c
3531191086533493|05/19|VISA 13 digit|3086|Classic|740bf789-84b0-490c-b4cd-f1a9340d4c10|e6ebe04a328b8e9cb05f352a60f92d8823ce7ac71e641189f839d87a586745f8
4628938712358154|08/16|American Express|445|Platinum|792bfc98-d568-4dd5-8dfd-467280d3492b|0cf3bf2fe069d7756f2096981518ed2dafbc2f3c9bc3fcb02a10fd460acb0950
349515880844318|07/29|JCB 15 digit|775|Gold|2aa94c78-f672-4ae6-afe9-68b3aa1b42c6|c09d86e58143d3d88cf3eb35c6f83f5a8a14fa04ea038d846f5638f47e71f9b6
6011212793839031|04/17|VISA 16 digit|450|Classic|d3be772f-69af-46a3-9dcb-fc828573ecd5|ff5fd6a858e2989b80752b2c39c2736753365961a3c11ae0278e453fd5a464ed
4244703578889385|02/19|VISA 13 digit|353|Classic|24ad30c0-741a-4bc7-820e-2835a915a22e|d4e05b3f2213b1e83353cf9bf86398cb4d46b20753eb42eb6b7d45df7ffe9cae
675905939962|12/28|Maestro|795|Classic|543f748f-1877-4c7b-804e-913128d72f5f|9812b2af9e2d9b9e5f25600dc44414989e30c00167c6112690b3a9b7ce4d1c6a
3588369299207798|04/13|VISA 13 digit|318|Classic|5d91bd94-5665-4f99-9bac-5b9c1dba0ad4|55c282529f54e9b71552da7986a2f49a4b5c518f0b47fe548b9e5e14f563604b
180027619175883|02/16|Diners Club / Carte Blanche|910|Classic|054fc8d2-2c50-4736-a2f5-23e3d7c50b25|504b1bb47388b672b063cf8f68d618ef28dee7fc28faa6c2a5aede5428d7f691
3511062000718110|11/27|American Express|796|Gold|dcb59483-ceb2-43cc-8e84-2fa5e51b23d7|c96eaecae144f083f884e3239eb6a5c6a81e26b488fd5387e8643a88cdab3edb
4848254114069298|12/26|VISA 19 digit|110|Classic|66fc49df-83b4-4df2-8c78-71674325fc86|ade7175aa89803d04c970570269046b83d971e3409d0cbbff59a98607f4693a5
2720028070123266|12/24|Discover|871|Classic|a5b30d76-3629-4b30-8c7f-ca7f19b20b95|06102504cc54523ff104b6d7f5d228e662980ba9f91ce34b06e127fb72231eb4
4953590457634904|11/30|VISA 16 digit|489|Platinum|1f7ce951-8b3d-4bbd-8f6e-21be9738db50|c694cf6fb06c6218a1df6c73cf8e20c21e9acec3bbd0d869fa5c06206ac59f7f
3506902603095936|01/22|VISA 13 digit|729|Gold|3151799d-4879-4e55-9f95-67f2316f45fb|25a351f2f68e6d0f67997b72172c9c51cbd1be836a043dff19014150b4251c20
5263729659266725|09/22|JCB 16 digit|447|Classic|5b97b144-5ec8-4f8d-8625-458e9a22c4d4|ff157753b79ef40389210ec8e7174f9b9242467b4ef4de1def9fdef3a7b51aeb
4809672206073034|06/13|VISA 19 digit|8024|Platinum|e80f4fb0-4703-4d3b-9939-20dbb044b454|8619d2a86deb5e695224ed874fbc83e74dd29af528fbd5ea9d43a7991d1d438e
30412369981023|07/25|VISA 16 digit|395|Gold|e7b81074-b9d9-4a3f-af84-c7126c0d3df4|e169086444408745004bdaa8b221eb69aa54ebd27edb9e8ddec3439c5d245a8f
6011664089609314|02/19|JCB 16 digit|157|Gold|bc06649d-aef9-4392-8d1f-f4736665bdd2|c140f3ad92b273c35252cb054d7872566eba4aa41964ab1d83c6ca76a9080f6d
639038613894|04/24|Maestro|763|Platinum|efcca6bd-e2cc-48df-bb03-6e5f0ed731be|387b01d9f037856b13bffaa1fc92b46b88d445e8897514ae8b3baacd2a6b3657
3548453454837513|05/20|Mastercard|552|Gold|bd03856c-852c-491a-a1e4-5bfa6af23b25|b7b3a14d1699bdb984f972b241a3693c262d4ecb1c020e111fa762d6dde43a04
5221327089456353|11/20|VISA 13 digit|619|Platinum|405e9f36-48a5-4f0d-9e7b-55fe5a2b6799|fd3f9b0d4ad05ba6cafd366566c622a0821cef7bd00af99f2ceec26fe8901a22
4609198852018|06/25|Discover|508|Gold|022c78e3-4809-405f-ae2e-27cab97c742e|3e0b3bec989881ee571a377456306de73d0ebf6dd625090c2d88f35a441efb62
4506609844370|06/22|JCB 16 digit|193|Classic|ccc946be-cd7c-4c57-b382-d69545b01b6e|b092f44c3cc9fe9026718e0be906e5b55a75d10215fb422ce67456f6f3b3e991
3594582168390642|11/32|Maestro|1368|Gold|5354fc5d-e032-4610-85cf-23230a6051ae|02027d51697fae66ae2a8190488e5479260a47e525f011da6df9be7256343ca0
4748769166562|11/20|American Express|254|Gold|d8a3cc98-4dda-4707-8b52-75fca5821129|4e9adaf806d957904771a779535091fdc44c35a9492e0322daeb836d89e481fb
213176003119683|01/31|Discover|732|Platinum|300decec-cc98-4edb-a014-d2972ea56c5c|c88264912c8b4c558c71de846c053d0f0e0ac9ce7386956e12ed4dd4eef8a1f1
180011316888600|01/32|Diners Club / Carte Blanche|590|Classic|1a983f28-60f2-49bb-81b6-97bcc8fcca4f|02c0cf8385b15ff277f65e6d37424da879362859e3b2ae59f132d54aa3c898cc
6519763257124051|10/29|JCB 16 digit|232|Gold|e2ddf5b5-e40a-4cfd-b594-850b7c2dc432|fa66e3d0d78f059708ac3809f0ddbe1e275e7b3760e3a0fb410b96e3979bb622
4262567409417261|11/14|VISA 19 digit|622|Platinum|3a6c14af-e508-4556-b16c-5d0073f7f12a|a3463a76cf12a47f03f116c402ecdb3423ea49223bb3583c128226e3f7a56521
3582068278087074|01/20|Discover|656|Gold|300a6f09-4be0-436a-87ae-304ece22308c|12a1bc730f8f7254d0ec210fc95f6c79e5a51d619b66d36eae320e211fec5c51
4286876323246124|09/17|JCB 16 digit|682|Platinum|a24456a2-0148-45ec-85c4-53450994412a|274fcd849a7bc334ae5c05645595a49afbe53c1666f762fc77d919b37caee5a2
6011021851521955|07/32|VISA 13 digit|552|Gold|acddb163-2d62-40a4-9c1e-d0d9cfc77eb9|f6ff16db38a792068fa93e1d7a834bc757028e0b4918f216c9cf5317ebaa83f5
4443137879534434049|10/16|VISA 16 digit|143|Gold|94c4d521-89be-4a31-b0ff-0ce1c0ac9c91|3cbbbb7877251dea075acef2a04b412bce7389212b7786e52b645a114bf07c10
340507917580881|07/22|Mastercard|803|Gold|7308f808-8d66-4c51-93d6-f96457136f2c|ba5b4007cf1ea97e13cbc948e7d33a7386aecd56fef6cfdabe4ea5d5457eebee
2267225590543945|01/14|Maestro|485|Classic|d000fb6d-cbb8-4ab3-a9c0-4cbda3a763d7|bd7d1af35a7ec1f72ef5fccf3fa3c589f5c9797e48f6f981f7520ac0d6368b36
3506310334210156|09/14|JCB 16 digit|228|Platinum|74abebbc-c855-4ddf-b482-6ae09b27052f|82054b1d566c8a6e15eb90900908f4f627618fff2c05dcbc85f3f7fe0879554e
4099934199104302|03/19|JCB 16 digit|240|Platinum|e2999c58-1503-481f-8aac-de4cf2726c72|a9bb6a43f0a9eb872e4cf1897e48d49074f31ca9aae0b21ad8d7803303cb16b2
4392393183489134|10/19|American Express|9283|Classic|8a0d29c6-8dd0-43d2-943d-4acdf9aa16f4|09ef0406e5b950701207416e7373beeba387a2ba2f996cd9072711c91e5f79a6
373145057580310|06/26|Mastercard|720|Classic|89d525c1-df1e-4e34-a8eb-09ceab8ad818|d4b916e2267018ad6992a376ef7a9a3c54f9f6b62ac1a5f11812eb78b055917a
2336718457686200|11/21|VISA 16 digit|4132|Classic|41e1e502-b55a-4352-9872-0cc98d450e79|cffdb23b573b5d24b525cd32a6f5828a296dbba6185659989b9c1fe00ed00b98
36038800219808|04/27|VISA 13 digit|987|Platinum|b350abeb-71d9-4424-9f8d-f6e92029312c|5ebda1ef790bc2569a9b4ab20b3b76b9f2e5d622dd1165f62a3eedbad1ecd6bd
3573757059045894|08/19|JCB 16 digit|443|Platinum|9de0bad5-ec7b-405e-aa51-9317ad8606a9|6fb0f0d28349d7f5ef94e2dd235e482ce86e77f7ecf9cae2f05f87f6fc76b770
4170333904537|08/24|Mastercard|725|Classic|0b74bab8-71e1-4d35-a1bd-609701fa79c3|cbc7adf71311fcb6ac81bc91a70418c2afcd9402643436429e4f33b5d36add33
4739087829019030|09/28|American Express|573|Classic|e0f97d89-d8b1-46fb-a313-497f28bb5f8b|3c17ad6201d14c9867d9289bf3e674cee95b3f12a31ffe62d56d80b4e6b08049
30358551380070|11/15|Mastercard|5819|Platinum|3267c218-ecdb-4f0e-a54e-a7cdc73135cf|31668ee6ec4239bfff32cb330915032a3b4e4ece9a6f70212ece4bf9d63d1f03
676373866273|01/18|VISA 13 digit|044|Classic|dbfb7137-15ba-4b00-a4c8-4ec9072e8cfb|e67e793a5fcb395a670f1030d95f8a73a89dfe7c6b51a3f97f365c59420c44e6
4037799708151614|04/14|Maestro|124|Platinum|f09065f8-6a1c-4565-b1c9-33007686d5d1|2bf6e5eecac54db37dd7d39953fb0d23d87ef574d6f548f7ed97aa230deb7326
343190059922448|06/19|VISA 19 digit|549|Gold|a644dd06-6d36-4719-96e1-d4e3e3c0f0c9|d6c81df544128fc820450c57721f04c7c070de32a55becfec25cc41465f09130
180018617696848|05/20|VISA 13 digit|218|Platinum|2972b24b-4c6a-4879-b062-2c0a8274fda3|e056d2526620445359569dd7f9bbd1114e283896e63c9d786e8cede4ae682104
4425880515935125101|11/16|JCB 15 digit|972|Gold|60c73f1c-f989-4573-97a2-463b8bde94c6|8751e5ec7d477c80a458cbf0b81fc6a763528b48a05e69d9633b8178db4548a1
180071228054477|01/30|Discover|714|Platinum|7268c319-18e1-4e17-8f45-3da43f8733c2|ccb724a9356764551faac2dfc4115ae4aa562d7ea31d000c58b03ebe974896ae
4245512500189486|01/31|VISA 19 digit|672|Classic|bec0bac1-6fd4-4192-ae31-9ee91183e6db|dc31534ab94f350813b527771b44669449fc94300366a23a61b028bd0b894287
3597290627959471|05/15|American Express|459|Classic|c909be73-9794-41fd-a78d-1a360ee4815e|17e6142717b8d22e0053e32f06b8b9554494fa5457145c15da4acf5c5f68963e
344096774979416|02/26|Discover|342|Platinum|97aed085-c535-4024-bf8b-7497c67044a5|35f208cc3a6b2346d8aec85b718fd48ddee2298c14bd8990e9829faf14d1ea73
180060996711814|04/30|American Express|9210|Classic|b580fd80-1333-45b4-aa04-6a6d1e3d2479|094047a5d55fdf4c6916e6d11155b46ccbc6fa1fd9b67023524bb6f44b2d8421
3557987797609962|03/32|VISA 19 digit|507|Gold|09326e96-8063-453c-bc77-4e5088d27472|6319d4d27a2283b08cc7ddb31ba4a3353cc91dcfd0152e93027b24851fa5c57e
340254880509536|10/27|VISA 19 digit|614|Gold|8ae28b57-9f68-440e-aa40-eb6941047c54|e2b5c921bb22347a94fa018e57c5164620f410918122fef8b7af7de9ea2ff6de
180048899565999|11/23|VISA 19 digit|4814|Classic|156bdfc1-d605-4a22-9629-45a5e7f01daa|a230765c2c98fa2f5bacae5ee0727d26267285e497f5dc226af95550e7be54b2
2490998666871973|01/17|Maestro|727|Platinum|8a03d96f-c26e-448d-8aba-c57a89046d2f|b4cda6a1e6ede76955eee7eec888a7878e7a17dcdf5076fe7143c3ae2c0ddeb6
180019055483764|09/29|Mastercard|228|Gold|6879d9d3-c9e0-48d2-8fe3-b887e5b74a09|35446351b779472dc3692660f4ff668f9aa10a4bbc2d7336ee5d9632b8203f2e
6502983358312178|09/17|American Express|136|Gold|e80dd1ea-fbd9-4a7d-ab8b-c4c23b544356|395d9dcc6cf76466f3a732a5cafe811a8c1edbdd13074e8fb5ae563a9b5aa71c
3505369875964234|03/27|JCB 16 digit|846|Gold|d2aed46b-d1af-4ea9-a34c-0c7e65f80742|7150c88a2e482d49850699801a00c58ba36be37d5daefb6a7959025b8e462653
3565310420668570|06/27|VISA 16 digit|744|Classic|2cd42731-5663-4ff0-94cb-42732d6ed78f|9c53b9327a18fc74418a6b767c6c8c5df0ef291a760121252ba5e9f0d6180b62
4060971078411940|09/18|VISA 16 digit|658|Platinum|59f60cee-a615-4956-8651-5d50f7722347|2f1737ffe81a2504fe89fcedccb570568452d496d5640809d9e02b5b0296d60b
3545872812171773|07/31|Maestro|360|Classic|43671494-a473-4d76-83aa-7e02745c956a|6f995b3db6e719981cd89bf7cd777994b916c69b138e9f86d311aa9bede4d504
36132360262280|05/21|Discover|306|Gold|4f211d00-11e5-4fca-a7a1-24658d024358|63ed3722d96a2c91a4bad8b92b972c96b4c89f3957bd99600fedc9461fe0c829
3580398278360045|03/22|Maestro|407|Platinum|24494863-a9e3-4a8f-be76-5e3f31b283a3|637d2f48f70d6edd9f40f0a98d54afe4ebb54b4f4808e3811234a23c7e8d0aef
213129234490951|12/22|VISA 13 digit|115|Platinum|2d267550-3da9-437e-bd12-acff330838be|25322699daad9740f105e1cb6fe691295b6b725e656d84d08901085cedd8a609
589279012407|02/14|VISA 19 digit|7923|Gold|fdd6467f-70cb-478a-a91a-d3ce254b634f|5b0eba9d174418617c4fd3d462a6bd858b1ec3788363b1c3e25d3b4dd2bbbf56
30167134018176|03/24|VISA 16 digit|939|Gold|c9696935-4c98-40d8-9052-a7ceaa8db879|25fff164f6657efbf4d6f0644b7a92b487bdc9ec0a0d01e284d4987adb86def2
060465034563|10/23|Diners Club / Carte Blanche|707|Gold|5b14035b-3ab1-4d90-8a93-afa5b66fee82|ca08560fc79e01a9cb3e655ba0e9bc6e666f48e5ecefa2bc4330cf38eda3e5c8
344443037750020|08/30|JCB 16 digit|177|Platinum|fd521f05-8cef-4f46-a9ce-37e69233428a|0902df8259b0c18a37d75dd67cf84ede9bf113f605c1029ab097d273d5ac5047
676253757790|12/16|Diners Club / Carte Blanche|023|Classic|fe4965c3-a60e-4f0b-b517-c8114626b6ad|dea4f1c3cb901b39b6fddd4ef1f9e356a2d29de1644d83521a05b58e60f5c678
4341983979729|07/24|VISA 16 digit|196|Platinum|aeba64d2-d7b1-4ae0-8618-04a8d0b7c48e|7d956f311104f60cf1484f51c3fb2f2d952442ff42790ef624fa8917023cb87d
5486902847714143|06/16|JCB 16 digit|053|Platinum|a8366a1c-ee6d-4891-bc7a-fc47a8764b25|ce81a1602317317ee3ca717266683545178ad420928022e816242465d027f813
4322035023844508|02/22|JCB 15 digit|273|Gold|b42a9951-fb55-4871-a3b8-57b4dbac20c8|e26e8b6a919979e4a31995f94b26917fd83c917eb154fdb85bd9711575ea74ce
